Date,Reference No.,Customer,Sale Employee,Total (MYR),Rounding (MYR),Sale Total (MYR),Received (MYR),Tax (MYR),Tax Received (MYR),Charge (MYR),Net Received (MYR),Cash (MYR),Card (MYR),Others (MYR),Credit (MYR),Due (MYR),Remark,,Cash (MYR),Card (MYR),Cheque (MYR),Installment (MYR),Others (MYR),FOC (MYR)
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
28/11/2024,IN04937,87bf7fc0,40612bd7,180,0,180,180,0,0,0,180,0,180,0,0,0,Sale,,0,180,0,0,0,0
28/11/2024,IN04938,88cbe223,4cf89708,396,0,396,396,0,0,0,396,0,396,0,0,0,Sale,,0,396,0,0,0,0
28/11/2024,,e3b0c442,6a777e0f,576,0,576,576,0,0,0,576,0,576,0,0,,,,0,576,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
29/11/2024,IN04939,42c4ba85,94467b66,1481,0,1481,1481,0,0,0,1481,0,1481,0,0,0,Sale,,0,1481,0,0,0,0
29/11/2024,,e3b0c442,6a777e0f,1481,0,1481,1481,0,0,0,1481,0,1481,0,0,,,,0,1481,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
30/11/2024,IN04943,25df6c36,94467b66,529,0,529,529,0,0,0,529,0,529,0,0,0,Sale,,0,529,0,0,0,0
30/11/2024,IN04944,d92b87f7,4cf89708,380,0,380,380,0,0,0,380,0,380,0,0,0,Sale,,0,380,0,0,0,0
30/11/2024,IN04945,38dd68a8,4cf89708,648,0,648,648,0,0,0,648,0,648,0,0,0,Sale,,0,648,0,0,0,0
30/11/2024,IN04946,8d67bb95,4cf89708,298,0,298,298,0,0,0,298,0,298,0,0,0,Sale,,0,298,0,0,0,0
30/11/2024,,e3b0c442,6a777e0f,1855,0,1855,1855,0,0,0,1855,0,1855,0,0,,,,0,1855,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
1/12/2024,IN04947,ba304abb,4cf89708,3060,0,3060,3060,0,0,0,3060,0,3060,0,0,0,Sale,,0,3060,0,0,0,0
1/12/2024,IN04948,c0b5f784,94467b66,750,0,750,750,0,0,0,750,0,750,0,0,0,Sale,,0,750,0,0,0,0
1/12/2024,,e3b0c442,6a777e0f,3810,0,3810,3810,0,0,0,3810,0,3810,0,0,,,,0,3810,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
2/12/2024,IN04949,fade686c,94467b66,199,0,199,199,0,0,0,199,0,199,0,0,0,Sale,,0,199,0,0,0,0
2/12/2024,,e3b0c442,6a777e0f,199,0,199,199,0,0,0,199,0,199,0,0,,,,0,199,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
3/12/2024,IN04950,5992b0d3,2ba1abe1,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
3/12/2024,,e3b0c442,6a777e0f,198,0,198,198,0,0,0,198,0,198,0,0,,,,0,198,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
4/12/2024,IN04951,86efbd04,2ba1abe1,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
4/12/2024,,e3b0c442,6a777e0f,198,0,198,198,0,0,0,198,0,198,0,0,,,,0,198,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
5/12/2024,IN04952,d7bc2c86,4cf89708,400,0,400,400,0,0,0,400,0,400,0,0,0,Sale,,0,400,0,0,0,0
5/12/2024,,e3b0c442,6a777e0f,400,0,400,400,0,0,0,400,0,400,0,0,,,,0,400,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
6/12/2024,IN04956,c74db354,4cf89708,918.2,0,918.2,918.2,0,0,0,918.2,0,918.2,0,0,0,Sale,,0,918.2,0,0,0,0
6/12/2024,,e3b0c442,6a777e0f,918.2,0,918.2,918.2,0,0,0,918.2,0,918.2,0,0,,,,0,918.2,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
7/12/2024,IN04957,da6e5f15,89003dbd,199,0,199,199,0,0,0,199,0,199,0,0,0,Sale,,0,199,0,0,0,0
7/12/2024,IN04958,8acee3a1,4cf89708,361,0,361,361,0,0,0,361,0,361,0,0,0,Sale,,0,361,0,0,0,0
7/12/2024,,e3b0c442,6a777e0f,560,0,560,560,0,0,0,560,0,560,0,0,,,,0,560,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
10/12/2024,IN04959,863046a5,5823c809,774,0,774,774,0,0,0,774,0,774,0,0,0,Sale,,0,774,0,0,0,0
10/12/2024,,e3b0c442,6a777e0f,774,0,774,774,0,0,0,774,0,774,0,0,,,,0,774,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
11/12/2024,IN04960,95b3096f,4b31d727,0,0,0,0,0,0,0,0,0,0,0,860,0,Sale,,0,0,0,0,0,0
11/12/2024,IN04961,95b3096f,4cf89708,63,0,63,63,0,0,0,63,0,63,0,0,0,Sale,,0,63,0,0,0,0
11/12/2024,,e3b0c442,6a777e0f,63,0,63,63,0,0,0,63,0,63,0,860,,,,0,63,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
13/12/2024,IN04962,f85d590d,2d0f4c4e,361,0,361,361,0,0,0,361,200,161,0,0,0,Sale,,200,161,0,0,0,0
13/12/2024,IN04963,57031dbf,94467b66,620,0,620,620,0,0,0,620,0,620,0,0,0,Sale,,0,620,0,0,0,0
13/12/2024,,e3b0c442,6a777e0f,981,0,981,981,0,0,0,981,200,781,0,0,,,,200,781,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
14/12/2024,IN04964,0dec9db4,4cf89708,721,0,721,721,0,0,0,721,0,721,0,0,0,Sale,,0,721,0,0,0,0
14/12/2024,IN04965,df4fda5c,94467b66,370.6,0,370.6,370.6,0,0,0,370.6,0,370.6,0,0,0,Sale,,0,370.6,0,0,0,0
14/12/2024,IN04966,302a2602,4cf89708,361,0,361,361,0,0,0,361,0,361,0,0,0,Sale,,0,361,0,0,0,0
14/12/2024,IN04967,88cbe223,4cf89708,396,0,396,396,0,0,0,396,0,396,0,0,0,Sale,,0,396,0,0,0,0
14/12/2024,,e3b0c442,6a777e0f,1848.6,0,1848.6,1848.6,0,0,0,1848.6,0,1848.6,0,0,,,,0,1848.6,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
15/12/2024,IN04968,e1fe3f6f,2d0f4c4e,198,0,198,198,0,0,0,198,0,0,198,0,0,Sale,,0,0,0,0,198,0
15/12/2024,IN04969,b877d4fc,4cf89708,763,0,763,763,0,0,0,763,0,763,0,0,0,Sale,,0,763,0,0,0,0
15/12/2024,,e3b0c442,6a777e0f,961,0,961,961,0,0,0,961,0,763,198,0,,,,0,763,0,0,198,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
18/12/2024,IN04970,f49bf655,858d285f,361,0,361,361,0,0,0,361,0,361,0,0,0,Sale,,0,361,0,0,0,0
18/12/2024,,e3b0c442,6a777e0f,361,0,361,361,0,0,0,361,0,361,0,0,,,,0,361,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
19/12/2024,IN04971,863046a5,5823c809,429,0,429,429,0,0,0,429,0,429,0,0,0,Sale,,0,429,0,0,0,0
19/12/2024,,e3b0c442,6a777e0f,429,0,429,429,0,0,0,429,0,429,0,0,,,,0,429,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
22/12/2024,IN04972,d7ee876f,4cf89708,20,0,20,20,0,0,0,20,0,20,0,0,0,Sale,,0,20,0,0,0,0
22/12/2024,,e3b0c442,6a777e0f,20,0,20,20,0,0,0,20,0,20,0,0,,,,0,20,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
23/12/2024,IN04973,32d84ef1,2d0f4c4e,33,0,33,33,0,0,0,33,0,33,0,0,0,Sale,,0,33,0,0,0,0
23/12/2024,IN04974,9c073a06,858d285f,66,0,66,66,0,0,0,66,0,33,33,0,0,Sale,,0,33,0,0,33,0
23/12/2024,IN04975,a0dd2d21,2d0f4c4e,33,0,33,33,0,0,0,33,0,0,33,0,0,Sale,,0,0,0,0,33,0
23/12/2024,IN04976,fc46b151,2d0f4c4e,33,0,33,33,0,0,0,33,0,0,33,0,0,Sale,,0,0,0,0,33,0
23/12/2024,IN04977,0714e15f,858d285f,260,0,260,260,0,0,0,260,0,0,260,0,0,Sale,,0,0,0,0,260,0
23/12/2024,,e3b0c442,6a777e0f,425,0,425,425,0,0,0,425,0,66,359,0,,,,0,66,0,0,359,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
24/12/2024,IN04978,e763e4f0,2d0f4c4e,361,0,361,361,0,0,0,361,0,361,0,0,0,Sale,,0,361,0,0,0,0
24/12/2024,,e3b0c442,6a777e0f,361,0,361,361,0,0,0,361,0,361,0,0,,,,0,361,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
25/12/2024,IN04979,b877d4fc,4cf89708,3975,0,3975,3975,0,0,0,3975,0,3975,0,0,0,Sale,,0,3975,0,0,0,0
25/12/2024,,e3b0c442,6a777e0f,3975,0,3975,3975,0,0,0,3975,0,3975,0,0,,,,0,3975,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
26/12/2024,IN04980,063b1be7,162dcd62,298,0,298,298,0,0,0,298,0,298,0,0,0,Sale,,0,298,0,0,0,0
26/12/2024,IN04981,8b8a98f3,40612bd7,180,0,180,180,0,0,0,180,0,180,0,0,0,Sale,,0,180,0,0,0,0
26/12/2024,,e3b0c442,6a777e0f,478,0,478,478,0,0,0,478,0,478,0,0,,,,0,478,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
27/12/2024,IN04983,93f8abf5,4cf89708,328,0,328,328,0,0,0,328,0,0,328,0,0,Sale,,0,0,0,0,328,0
27/12/2024,IN04984,1f6e5bee,4cf89708,378,0,378,378,0,0,0,378,0,378,0,0,0,Sale,,0,378,0,0,0,0
27/12/2024,,e3b0c442,6a777e0f,706,0,706,706,0,0,0,706,0,378,328,0,,,,0,378,0,0,328,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
28/12/2024,IN04985,2310c3cf,2ba1abe1,70,0,70,70,0,0,0,70,0,70,0,0,0,Sale,,0,70,0,0,0,0
28/12/2024,,e3b0c442,6a777e0f,70,0,70,70,0,0,0,70,0,70,0,0,,,,0,70,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
30/12/2024,IN04986,5b028c53,2d0f4c4e,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
30/12/2024,,e3b0c442,6a777e0f,198,0,198,198,0,0,0,198,0,198,0,0,,,,0,198,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
31/12/2024,IN04988,44b88237,547b42da,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
31/12/2024,IN04987,f85d590d,2d0f4c4e,258,0,258,258,0,0,0,258,0,158,100,0,0,Sale,,0,158,0,0,100,0
31/12/2024,IN04989,af2256ea,858d285f,361,0,361,361,0,0,0,361,0,361,0,0,0,Sale,,0,361,0,0,0,0
31/12/2024,IN04990,8f018cab,547b42da,380,0,380,380,0,0,0,380,0,380,0,0,0,Sale,,0,380,0,0,0,0
31/12/2024,,e3b0c442,6a777e0f,1197,0,1197,1197,0,0,0,1197,0,1097,100,0,,,,0,1097,0,0,100,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
1/1/2025,IN04991,8b06d196,8b06d196,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
1/1/2025,IN04992,9948916b,2ba1abe1,299,0,299,299,0,0,0,299,0,0,299,0,0,Sale,,0,0,0,0,299,0
1/1/2025,IN04993,df4fda5c,89003dbd,480,0,480,480,0,0,0,480,0,480,0,0,0,Sale,,0,480,0,0,0,0
1/1/2025,,e3b0c442,6a777e0f,779,0,779,779,0,0,0,779,0,480,299,0,,,,0,480,0,0,299,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
2/1/2025,IN04994,5cf04ab4,4cf89708,350,0,350,350,0,0,0,350,0,350,0,0,0,Sale,,0,350,0,0,0,0
2/1/2025,IN04995,a8c8b54f,2d0f4c4e,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
2/1/2025,IN04996,ef73d41a,2ba1abe1,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
2/1/2025,,e3b0c442,6a777e0f,746,0,746,746,0,0,0,746,0,746,0,0,,,,0,746,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
3/1/2025,IN04997,50a5d735,4cf89708,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
3/1/2025,IN04998,d7d5358a,2ba1abe1,233,0,233,233,0,0,0,233,0,233,0,0,0,Sale,,0,233,0,0,0,0
3/1/2025,IN04999,7fb4cefa,4cf89708,397,0,397,397,0,0,0,397,0,397,0,0,0,Sale,,0,397,0,0,0,0
3/1/2025,,e3b0c442,6a777e0f,828,0,828,828,0,0,0,828,0,828,0,0,,,,0,828,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
4/1/2025,IN05000,9aba05a4,4cf89708,328,0,328,328,0,0,0,328,0,0,328,0,0,Sale,,0,0,0,0,328,0
4/1/2025,,e3b0c442,6a777e0f,328,0,328,328,0,0,0,328,0,0,328,0,,,,0,0,0,0,328,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
9/1/2025,IN05001,b0fa9da6,4cf89708,298,0,298,298,0,0,0,298,0,298,0,0,0,Sale,,0,298,0,0,0,0
9/1/2025,IN05002,285c4b91,4cf89708,298,0,298,298,0,0,0,298,0,298,0,0,0,Sale,,0,298,0,0,0,0
9/1/2025,,e3b0c442,6a777e0f,596,0,596,596,0,0,0,596,0,596,0,0,,,,0,596,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
10/1/2025,IN05003,e5d668e7,4cf89708,380,0,380,380,0,0,0,380,0,380,0,0,0,Sale,,0,380,0,0,0,0
10/1/2025,,e3b0c442,6a777e0f,380,0,380,380,0,0,0,380,0,380,0,0,,,,0,380,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
11/1/2025,IN05004,711b5b89,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
11/1/2025,IN05005,76b1ff31,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
11/1/2025,IN05006,f674d483,94467b66,260,0,260,260,0,0,0,260,0,260,0,0,0,Sale,,0,260,0,0,0,0
11/1/2025,,e3b0c442,6a777e0f,260,0,260,260,0,0,0,260,0,260,0,0,,,,0,260,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
12/1/2025,IN05007,20acb8e6,94467b66,788,0,788,788,0,0,0,788,0,788,0,0,0,Sale,,0,788,0,0,0,0
12/1/2025,IN05008,b877d4fc,4cf89708,978,0,978,978,0,0,0,978,0,978,0,0,0,Sale,,0,978,0,0,0,0
12/1/2025,,e3b0c442,6a777e0f,1766,0,1766,1766,0,0,0,1766,0,1766,0,0,,,,0,1766,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
13/1/2025,IN05009,547d4053,94467b66,2980,0,2980,2980,0,0,0,2980,0,2980,0,0,0,Sale,,0,2980,0,0,0,0
13/1/2025,IN05010,60cf5a89,2d0f4c4e,35,0,35,35,0,0,0,35,0,35,0,0,0,Sale,,0,35,0,0,0,0
13/1/2025,,e3b0c442,6a777e0f,3015,0,3015,3015,0,0,0,3015,0,3015,0,0,,,,0,3015,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
15/1/2025,IN05011,42c4ba85,94467b66,714,0,714,714,0,0,0,714,0,0,714,0,0,Sale,,0,0,0,0,714,0
15/1/2025,IN05012,800bb7c7,40612bd7,150,0,150,150,0,0,0,150,0,0,150,0,0,Sale,,0,0,0,0,150,0
15/1/2025,IN05013,39ed085c,547b42da,397,0,397,397,0,0,0,397,0,397,0,0,0,Sale,,0,397,0,0,0,0
15/1/2025,IN05014,88cbe223,4cf89708,397,0,397,397,0,0,0,397,0,397,0,0,0,Sale,,0,397,0,0,0,0
15/1/2025,,e3b0c442,6a777e0f,1658,0,1658,1658,0,0,0,1658,0,794,864,0,,,,0,794,0,0,864,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
18/1/2025,IN05015,ecdb83bf,547b42da,1293.3,0,1293.3,1293.3,0,0,0,1293.3,0,1293.3,0,0,0,Sale,,0,1293.3,0,0,0,0
18/1/2025,IN05016,8da40085,4cf89708,30,0,30,30,0,0,0,30,0,0,30,0,0,Sale,,0,0,0,0,30,0
18/1/2025,,e3b0c442,6a777e0f,1323.3,0,1323.3,1323.3,0,0,0,1323.3,0,1293.3,30,0,,,,0,1293.3,0,0,30,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
21/1/2025,IN05017,1a85359a,547b42da,2016,0,2016,2016,0,0,0,2016,0,2016,0,0,0,Sale,,0,2016,0,0,0,0
21/1/2025,,e3b0c442,6a777e0f,2016,0,2016,2016,0,0,0,2016,0,2016,0,0,,,,0,2016,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
22/1/2025,IN05018,1ec416f6,547b42da,328,0,328,328,0,0,0,328,0,328,0,0,0,Sale,,0,328,0,0,0,0
22/1/2025,,e3b0c442,6a777e0f,328,0,328,328,0,0,0,328,0,328,0,0,,,,0,328,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
25/1/2025,IN05019,8acee3a1,4cf89708,5828,0,5828,5828,0,0,0,5828,0,5828,0,0,0,Sale,,0,5828,0,0,0,0
25/1/2025,IN05020,c0b5f784,89003dbd,2700,0,2700,2700,0,0,0,2700,0,2700,0,0,0,Sale,,0,2700,0,0,0,0
25/1/2025,IN05021,95c968bd,547b42da,180,0,180,180,0,0,0,180,0,180,0,0,0,Sale,,0,180,0,0,0,0
25/1/2025,IN05022,ac1768c0,2d0f4c4e,350,0,350,350,0,0,0,350,0,350,0,0,0,Sale,,0,350,0,0,0,0
25/1/2025,,e3b0c442,6a777e0f,9058,0,9058,9058,0,0,0,9058,0,9058,0,0,,,,0,9058,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
27/1/2025,IN05023,d931840c,4cf89708,522,0,522,522,0,0,0,522,0,522,0,0,0,Sale,,0,522,0,0,0,0
27/1/2025,IN05024,88cbe223,4cf89708,397,0,397,397,0,0,0,397,0,397,0,0,0,Sale,,0,397,0,0,0,0
27/1/2025,IN05025,bb87695c,4cf89708,290,0,290,290,0,0,0,290,0,290,0,0,0,Sale,,0,290,0,0,0,0
27/1/2025,,e3b0c442,6a777e0f,1209,0,1209,1209,0,0,0,1209,0,1209,0,0,,,,0,1209,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
28/1/2025,IN05026,eaaf92b7,2ba1abe1,396,0,396,396,0,0,0,396,0,396,0,0,0,Sale,,0,396,0,0,0,0
28/1/2025,,e3b0c442,6a777e0f,396,0,396,396,0,0,0,396,0,396,0,0,,,,0,396,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
1/2/2025,IN05027,bb74d1f6,547b42da,978,0,978,978,0,0,0,978,0,978,0,0,0,Sale,,0,978,0,0,0,0
1/2/2025,,e3b0c442,6a777e0f,978,0,978,978,0,0,0,978,0,978,0,0,,,,0,978,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
2/2/2025,IN05028,124afe40,547b42da,2918,0,2918,2000,0,0,0,2000,0,0,2000,0,918,Sale,,0,0,0,0,2000,0
2/2/2025,,e3b0c442,6a777e0f,2918,0,2918,2000,0,0,0,2000,0,0,2000,0,,,,0,0,0,0,2000,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
3/2/2025,IN05029,c32e7d2f,547b42da,525,0,525,525,0,0,0,525,0,525,0,0,0,Sale,,0,525,0,0,0,0
3/2/2025,IN05030,73a16164,4cf89708,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
3/2/2025,IN05031,73a16164,40612bd7,180,0,180,180,0,0,0,180,0,180,0,0,0,Sale,,0,180,0,0,0,0
3/2/2025,IN05032,d925d7e5,4cf89708,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
3/2/2025,,e3b0c442,6a777e0f,1101,0,1101,1101,0,0,0,1101,0,1101,0,0,,,,0,1101,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
5/2/2025,IN05033,1ec416f6,547b42da,488,0,488,488,0,0,0,488,0,488,0,0,0,Sale,,0,488,0,0,0,0
5/2/2025,,e3b0c442,6a777e0f,488,0,488,488,0,0,0,488,0,488,0,0,,,,0,488,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
6/2/2025,IN05034,c32e7d2f,4cf89708,99,0,99,99,0,0,0,99,0,0,99,0,0,Sale,,0,0,0,0,99,0
6/2/2025,,e3b0c442,6a777e0f,99,0,99,99,0,0,0,99,0,0,99,0,,,,0,0,0,0,99,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
7/2/2025,IN05035,0714e15f,4cf89708,576,0,576,576,0,0,0,576,0,0,576,0,0,Sale,,0,0,0,0,576,0
7/2/2025,IN05036,df4fda5c,94467b66,279,0,279,279,0,0,0,279,0,0,279,0,0,Sale,,0,0,0,0,279,0
7/2/2025,IN05037,57bd2ad6,858d285f,2388,0,2388,2388,0,0,0,2388,0,2388,0,0,0,Sale,,0,2388,0,0,0,0
7/2/2025,,e3b0c442,6a777e0f,3243,0,3243,3243,0,0,0,3243,0,2388,855,0,,,,0,2388,0,0,855,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
8/2/2025,IN05038,1d643748,2d0f4c4e,180,0,180,180,0,0,0,180,0,180,0,0,0,Sale,,0,180,0,0,0,0
8/2/2025,,e3b0c442,6a777e0f,180,0,180,180,0,0,0,180,0,180,0,0,,,,0,180,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
9/2/2025,IN05039,ba304abb,4cf89708,436,0,436,436,0,0,0,436,0,436,0,0,0,Sale,,0,436,0,0,0,0
9/2/2025,IN05040,5b503776,547b42da,328,0,328,328,0,0,0,328,328,0,0,0,0,Sale,,328,0,0,0,0,0
9/2/2025,IN05041,52be2788,4cf89708,1636,0,1636,1636,0,0,0,1636,0,1636,0,0,0,Sale,,0,1636,0,0,0,0
9/2/2025,,e3b0c442,6a777e0f,2400,0,2400,2400,0,0,0,2400,328,2072,0,0,,,,328,2072,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
10/2/2025,IN05042,72927482,858d285f,1288,0,1288,1288,0,0,0,1288,1288,0,0,0,0,Sale,,1288,0,0,0,0,0
10/2/2025,,e3b0c442,6a777e0f,1288,0,1288,1288,0,0,0,1288,1288,0,0,0,,,,1288,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
11/2/2025,IN05043,cdb00702,547b42da,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
11/2/2025,IN05044,6c9e310f,2d0f4c4e,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
11/2/2025,IN05045,ecec2a47,2ba1abe1,198,0,198,198,0,0,0,198,0,0,198,0,0,Sale,,0,0,0,0,198,0
11/2/2025,,e3b0c442,6a777e0f,594,0,594,594,0,0,0,594,0,396,198,0,,,,0,396,0,0,198,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
12/2/2025,IN05046,b2393783,4cf89708,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
12/2/2025,,e3b0c442,6a777e0f,198,0,198,198,0,0,0,198,0,198,0,0,,,,0,198,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
13/2/2025,IN05047,c6e62b25,4cf89708,526,0,526,526,0,0,0,526,0,526,0,0,0,Sale,,0,526,0,0,0,0
13/2/2025,,e3b0c442,6a777e0f,526,0,526,526,0,0,0,526,0,526,0,0,,,,0,526,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
14/2/2025,IN05048,42c4ba85,94467b66,4928,0,4928,4328,0,0,0,4328,0,0,4328,0,600,Sale,,0,0,0,0,4328,0
14/2/2025,IN05049,f541b22d,547b42da,348,0,348,348,0,0,0,348,0,348,0,0,0,Sale,,0,348,0,0,0,0
14/2/2025,,e3b0c442,6a777e0f,5276,0,5276,4676,0,0,0,4676,0,348,4328,0,,,,0,348,0,0,4328,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
15/2/2025,IN05050,0dec9db4,4cf89708,1647.6,0,1647.6,1647.6,0,0,0,1647.6,0,1647.6,0,0,0,Sale,,0,1647.6,0,0,0,0
15/2/2025,IN05051,04c299a3,547b42da,2313,0,2313,2313,0,0,0,2313,0,2313,0,0,0,Sale,,0,2313,0,0,0,0
15/2/2025,IN05052,42c4ba85,547b42da,3099,0,3099,3099,0,0,0,3099,0,0,3099,0,0,Sale,,0,0,0,0,3099,0
15/2/2025,IN05053,f674d483,547b42da,4515.6,0,4515.6,4515.6,0,0,0,4515.6,0,4515.6,0,0,0,Sale,,0,4515.6,0,0,0,0
15/2/2025,IN05054,25df6c36,547b42da,2370,0,2370,2370,0,0,0,2370,0,2370,0,0,0,Sale,,0,2370,0,0,0,0
15/2/2025,IN05055,8d2d8698,547b42da,1600.8,0,1600.8,1600.8,0,0,0,1600.8,0,1600.8,0,0,0,Sale,,0,1600.8,0,0,0,0
15/2/2025,IN05056,42c4ba85,4cf89708,179.4,0,179.4,179.4,0,0,0,179.4,0,0,179.4,0,0,Sale,,0,0,0,0,179.4,0
15/2/2025,,e3b0c442,6a777e0f,15725.4,0,15725.4,15725.4,0,0,0,15725.4,0,12447,3278.4,0,,,,0,12447,0,0,3278.4,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
17/2/2025,IN05057,0472fe26,40612bd7,180,0,180,180,0,0,0,180,0,180,0,0,0,Sale,,0,180,0,0,0,0
17/2/2025,,e3b0c442,6a777e0f,180,0,180,180,0,0,0,180,0,180,0,0,,,,0,180,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
19/2/2025,IN05058,dd7a3a37,547b42da,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
